time (s),vertical,horizontal,axial,
9.76563e-05,0.267439,0.0702127,0.112617
0.000195313,0.300966,0.219106,0.115675
0.000292969,0.0720938,0.215093,-0.00784672
0.000390625,0.0942316,0.0316562,-0.00133566
0.000488281,0.0706728,-0.170916,0.00325894
0.000585938,-0.025435,-0.0405302,-0.0312951
0.000683594,0.0114485,0.299228,-0.0105449
0.00078125,0.0297841,0.387279,0.00118778
0.000878906,0.00421212,0.407266,0.00778529
0.000976562,0.012381,0.300261,0.00880811
0.00107422,0.00118151,-0.0123615,-0.0257686
0.00117188,-0.00557116,-0.129864,-0.0185955
0.00126953,0.0253296,-0.183736,0.0106006
0.00136719,0.0519189,-0.158094,0.00464828
0.00146484,0.0164178,-0.126031,-0.00297137
0.0015625,-0.0294204,-0.176809,-0.00506519
0.00166016,-0.0202328,-0.175271,0.00901106
0.00175781,0.00908447,-0.159234,0.0178469
0.00185547,0.0464424,-0.179212,-0.00423562
0.00195312,0.0476246,-0.183322,-0.0149088
0.00205078,0.00571408,-0.256675,-0.022749
0.00214844,-0.0127154,-0.230857,-0.0245361
0.00224609,-0.0462872,-0.0494359,-0.00791975
0.00234375,-0.0562907,0.0191177,-0.0092637
0.00244141,-0.031311,0.116627,-0.0101415
0.00253906,-0.0382574,0.160157,-0.00251543
0.00263672,-0.053992,0.0983092,-0.0145857
0.00273438,-0.0559774,0.0549517,-0.00291084
0.00283203,-0.0711876,0.0250222,0.0293576
0.00292969,-0.0560643,-0.00984183,0.00736452
0.00302734,-0.0307939,-0.0981518,-0.0264723
0.003125,-0.0408957,-0.134688,-0.0210142
0.00322266,-0.0291375,-0.126884,-0.00600361
0.00332031,-0.00873841,-0.093595,0.0144731
0.00341797,-0.0122106,-0.0180904,0.016158
0.00351563,-0.003626,-0.0469597,-0.0140498
0.00361328,0.0268447,-0.169949,-0.0212852
0.00371094,0.0226388,-0.221684,-0.00756987
0.00380859,0.0508017,-0.331005,-0.0118436
0.00390625,0.0896921,-0.332999,-0.00885957
0.00400391,0.0716754,-0.176046,0.00311922
0.00410156,0.0523471,-0.118743,-0.00582595
