time (s),vertical,horizontal,axial
0.156289,-1.59149,-0.191448,-1.19269
0.156328,-1.57592,0.253469,-1.14539
0.156367,-1.54646,0.48926,-1.05606
0.156406,-1.55016,0.217162,-0.96522
0.156445,-1.55771,-0.14013,-0.9226
0.156484,-1.48349,-0.0631741,-0.885707
0.156523,-1.3775,0.362766,-0.86902
0.156562,-1.40224,0.52466,-0.861282
0.156602,-1.51777,0.198837,-0.856104
0.156641,-1.49086,-0.0642582,-0.89084
0.15668,-1.2711,0.0715235,-0.900732
0.156719,-1.05995,0.14308,-0.880266
0.156758,-0.971557,-0.162476,-0.895411
0.156797,-0.867014,-0.203631,-0.892901
0.156836,-0.63466,0.462941,-0.804511
0.156875,-0.441726,0.953237,-0.645661
0.156914,-0.385599,0.51868,-0.494509
0.156953,-0.294518,-0.152063,-0.413193
0.156992,-0.164749,-0.0666015,-0.387971
0.157031,-0.0913964,0.74428,-0.364306
0.15707,-0.0728813,1.28528,-0.295687
0.157109,-0.210498,0.972822,-0.258752
0.157148,-0.349876,0.444831,-0.341565
0.157188,-0.270477,0.359898,-0.468134
0.157227,-0.326547,0.628763,-0.569279
0.157266,-0.682217,0.996112,-0.609337
0.157305,-0.99419,1.2229,-0.55219
0.157344,-1.21777,1.07658,-0.466495
0.157383,-1.4063,0.589542,-0.404403
0.157422,-1.4592,0.0836929,-0.361305
0.157461,-1.47461,-0.023832,-0.324323
0.1575,-1.49964,0.478873,-0.222543
0.157539,-1.5007,1.21445,-0.0441295
0.157578,-1.69179,1.42058,0.141759
0.157617,-2.1053,0.955286,0.30978
0.157656,-2.41441,0.532161,0.439463
0.157695,-2.51643,0.673168,0.499325
0.157734,-2.54637,1.05309,0.527627
0.157773,-2.52662,1.01322,0.557065
0.157812,-2.47911,0.463384,0.522217
0.157852,-2.48977,-0.0627702,0.436201
0.157891,-2.49907,-0.188803,0.384077
0.15793,-2.35887,0.0672863,0.320729
0.157969,-2.16813,0.671357,0.296209
0.158008,-2.09898,1.51998,0.465965
0.158047,-2.02549,1.96541,0.743463
0.158086,-1.88429,1.32346,0.962006
0.158125,-1.75502,0.23923,1.05509
0.158164,-1.51859,0.201205,1.02506
0.158203,-1.1649,1.43429,1.00282
0.158242,-0.869742,2.49129,1.0465
0.158281,-0.765273,2.15461,1.06833
0.15832,-0.862737,1.0398,1.02223
0.158359,-0.787979,0.496706,0.893587
0.158398,-0.339657,0.698505,0.740153
0.158438,0.0168393,1.05347,0.692414
0.158477,0.0450495,1.34573,0.784377
0.158516,-0.0130116,1.61647,0.958781
0.158555,-0.0301506,1.68128,1.16094
0.158594,-0.048041,1.30062,1.35178
0.158633,-0.151906,0.852947,1.49151
0.158672,-0.23071,0.998022,1.59336
0.158711,-0.0931461,1.55945,1.70114
0.15875,0.0159285,1.71609,1.74153
0.158789,-0.192342,1.20521,1.65639
0.158828,-0.503889,0.653781,1.53168
0.158867,-0.626774,0.52568,1.41482
0.158906,-0.562989,0.58542,1.2805
0.158945,-0.484575,0.779888,1.13259
0.158984,-0.528459,1.20262,1.06816
0.159023,-0.656827,1.33457,1.161
0.159062,-0.852831,0.763105,1.27247
0.159102,-1.13036,0.0425137,1.33271
0.159141,-1.20427,-0.00348739,1.44012
0.15918,-0.844677,0.584132,1.5274
0.159219,-0.287746,1.09841,1.51053
0.159258,0.0844439,1.30167,1.43322
0.159297,0.0445716,1.41123,1.32693
0.159336,-0.228167,1.21879,1.23455
0.159375,-0.350089,0.453782,1.10036
0.159414,-0.312939,-0.163607,0.875456
0.159453,-0.157205,0.314002,0.704673
0.159492,0.213823,1.26593,0.619081
0.159531,0.584197,1.20192,0.522115
0.15957,0.6973,0.128231,0.41639
0.159609,0.606989,-0.465588,0.342193
0.159648,0.574583,0.157282,0.369263
0.159688,0.836078,1.02387,0.483552
0.159727,1.22563,1.04244,0.555252
0.159766,1.38068,0.533142,0.568198
0.159805,1.2901,0.395558,0.561458
0.159844,1.19705,0.670584,0.521919
0.159883,1.18865,0.734841,0.438863
0.159922,1.19466,0.436786,0.298409
0.159961,1.24548,0.319728,0.118839
0.16,1.36269,0.562592,-0.0682669
0.160039,1.39841,0.546516,-0.252405
0.160078,1.22886,0.0305386,-0.425251
0.160117,0.903604,-0.230198,-0.585568
0.160156,0.635362,0.213799,-0.663461
0.160195,0.534862,0.591524,-0.596478
0.160234,0.439681,0.196667,-0.486072
0.160273,0.250508,-0.401044,-0.445448
0.160312,0.0810564,-0.331933,-0.450832
0.160352,-0.0203133,0.234653,-0.44496
0.160391,-0.196395,0.415823,-0.46557
0.16043,-0.444422,-0.167629,-0.572275
0.160469,-0.53606,-0.871409,-0.720143
0.160508,-0.492923,-0.835515,-0.863101
0.160547,-0.434662,-0.198679,-0.985093
0.160586,-0.388882,0.178575,-1.05523
0.160625,-0.504671,0.0737933,-1.1257
0.160664,-0.624751,-0.0927761,-1.21708
0.160703,-0.524506,-0.221661,-1.2566
0.160742,-0.391642,-0.512257,-1.27262
0.160781,-0.158561,-0.819073,-1.31983
0.16082,0.290979,-0.607336,-1.35081
0.160859,0.677233,0.188729,-1.30505
0.160898,0.933322,0.709903,-1.17986
0.160938,1.12278,0.289334,-1.03959
0.160977,1.22911,-0.528935,-0.941102
0.161016,1.42501,-0.655347,-0.894131
0.161055,1.77039,0.0996826,-0.872439
0.161094,2.01249,0.718782,-0.813481
0.161133,1.99152,0.476727,-0.733929
0.161172,1.88456,-0.157539,-0.698621
0.161211,1.9146,-0.515811,-0.682124
0.16125,2.06462,-0.451117,-0.672051
0.161289,2.23392,-0.123276,-0.67156
0.161328,2.41077,0.16905,-0.616383
0.161367,2.54766,0.130623,-0.511033
0.161406,2.42287,-0.312914,-0.410721
0.161445,2.01885,-0.858314,-0.29463
0.161484,1.7281,-0.979618,-0.162971
0.161523,1.67616,-0.463917,-0.0448911
0.161562,1.61941,0.234797,0.0880842
0.161602,1.4419,0.403764,0.218785
0.161641,1.14266,-0.0589262,0.2824
0.16168,0.887405,-0.570493,0.288779
0.161719,0.816727,-0.760095,0.251362
0.161758,0.734719,-0.783391,0.157748
0.161797,0.579566,-0.691528,0.0539676
0.161836,0.55707,-0.384212,0.00355008
0.161875,0.61337,-0.256407,0.0267055
0.161914,0.45728,-0.747245,0.0774011
0.161953,0.113976,-1.30868,0.110069
0.161992,-0.0568463,-1.05693,0.181476
0.162031,0.0571457,-0.215811,0.329704
0.16207,0.26505,0.132959,0.495121
0.162109,0.42863,-0.325621,0.6139
0.162148,0.581877,-0.683994,0.642417
0.162188,0.816507,-0.344388,0.631744
0.162227,0.991354,-0.0368788,0.671228
0.162266,1.02506,-0.548357,0.672275
0.162305,1.2259,-1.19511,0.547423
0.162344,1.71068,-0.823204,0.424683
0.162383,2.1715,0.0260728,0.384965
0.162422,2.294,-0.133493,0.349862
0.162461,2.14717,-1.10718,0.312431
0.1625,2.15026,-1.29255,0.340334
0.162539,2.35828,-0.248464,0.448441
0.162578,2.42271,0.692027,0.612337
0.162617,2.29612,0.362146,0.753177
0.162656,2.19599,-0.743462,0.772658
0.162695,2.20899,-1.22245,0.664701
0.162734,2.23309,-0.566567,0.490518
0.162773,2.18302,0.143618,0.291492
0.162812,2.04864,-0.178112,0.0597099
0.162852,1.7987,-0.993928,-0.188658
0.162891,1.53854,-1.22407,-0.398987
0.16293,1.37161,-0.749089,-0.571796
0.162969,1.19649,-0.159404,-0.656648
0.163008,0.923086,-0.0517802,-0.612438
0.163047,0.539781,-0.451823,-0.590153
0.163086,0.200841,-0.871519,-0.631313
0.163125,0.0817326,-1.00084,-0.651052
0.163164,0.0768949,-0.87788,-0.707077
0.163203,0.0851173,-0.685948,-0.788054
0.163242,0.0645985,-0.565039,-0.83848
0.163281,-0.0371281,-0.573366,-0.896164
0.16332,-0.0948993,-0.712035,-0.960155
0.163359,-0.091771,-0.842885,-1.08175
0.163398,-0.156518,-0.987165,-1.24919
0.163438,-0.252925,-1.18852,-1.33441
0.163477,-0.297182,-1.0651,-1.36235
0.163516,-0.254481,-0.590589,-1.34441
0.163555,-0.161858,-0.436614,-1.26026
0.163594,-0.125729,-0.881731,-1.23372
0.163633,-0.103375,-1.4213,-1.29217
0.163672,0.0885834,-1.47591,-1.3609
0.163711,0.425562,-1.02949,-1.39279
0.16375,0.673177,-0.527108,-1.34936
0.163789,0.845929,-0.353934,-1.26013
0.163828,1.05174,-0.610185,-1.16888
0.163867,1.10849,-0.980177,-1.13949
0.163906,0.987218,-0.948136,-1.18572
0.163945,0.899779,-0.574184,-1.17309
0.163984,0.886372,-0.506855,-1.10768
0.164023,0.920197,-0.951715,-1.09997
0.164062,0.979887,-1.31943,-1.10625
0.164102,1.01203,-1.1425,-1.10328
0.164141,0.975053,-0.630219,-1.1026
0.16418,0.824811,-0.232983,-1.0393
0.164219,0.638777,-0.241653,-0.9046
0.164258,0.517014,-0.53569,-0.778054
0.164297,0.412123,-0.679808,-0.703828
0.164336,0.244643,-0.594688,-0.62974
0.164375,0.0015423,-0.551475,-0.521165
0.164414,-0.180492,-0.656499,-0.410294
0.164453,-0.196115,-0.94515,-0.299508
0.164492,-0.140325,-1.3061,-0.195258
0.164531,-0.0593316,-1.30173,-0.110251
0.16457,-0.0282089,-0.816749,-0.0111876
0.164609,-0.188642,-0.345587,0.126504
0.164648,-0.390199,-0.299475,0.300992
0.164688,-0.407061,-0.623215,0.48528
0.164727,-0.273684,-0.980336,0.656421
0.164766,-0.0892803,-1.08782,0.813697
0.164805,0.112615,-0.967585,0.928573
0.164844,0.335621,-0.726768,0.990494
0.164883,0.566007,-0.402891,1.0424
0.164922,0.72745,-0.194573,1.1142
0.164961,0.832289,-0.355329,1.16286
0.165,1.03688,-0.807282,1.1401
0.165039,1.35549,-1.03934,1.12272
0.165078,1.55345,-0.627397,1.18858
0.165117,1.50832,0.028909,1.3128
0.165156,1.36071,0.121014,1.4594
0.165195,1.25239,-0.372247,1.55788
0.165234,1.27135,-0.700883,1.58829
0.165273,1.44819,-0.537134,1.60367
0.165313,1.64263,-0.345911,1.55745
0.165352,1.75649,-0.352611,1.45679
0.165391,1.8205,-0.161237,1.43881
0.16543,1.75299,0.183503,1.5177
0.165469,1.5066,0.0228459,1.58537
0.165508,1.25248,-0.666296,1.60095
0.165547,1.10884,-0.988021,1.60937
0.165586,1.01693,-0.456321,1.62769
0.165625,0.897477,0.16211,1.63871
0.165664,0.720377,-0.0202205,1.60812
0.165703,0.506331,-0.635819,1.47836
0.165742,0.30614,-0.774972,1.31769
0.165781,0.145762,-0.454434,1.20904
0.16582,0.0215301,-0.35727,1.09202
0.165859,-0.037327,-0.575877,0.987687
0.165898,-0.0129427,-0.514549,0.92177
0.165938,-0.00589089,-0.0153823,0.8247
0.165977,-0.112255,0.214953,0.712501
0.166016,-0.287166,-0.260917,0.57675
0.166055,-0.410034,-0.796859,0.447187
0.166094,-0.357476,-0.669756,0.436173
0.166133,-0.146487,-0.23517,0.431018
0.166172,0.0534071,-0.241272,0.313566
0.166211,0.20823,-0.504374,0.189329
0.16625,0.403952,-0.379902,0.101707
0.166289,0.589564,-0.0889187,0.00695155
0.166328,0.695085,-0.216555,-0.11815
0.166367,0.746448,-0.514133,-0.259923
0.166406,0.714361,-0.382528,-0.344905
0.166445,0.623931,0.0941438,-0.364458
0.166484,0.658464,0.232203,-0.360705
0.166523,0.844145,-0.283412,-0.356862
0.166563,1.0317,-0.828587,-0.437142
0.166602,1.19872,-0.712539,-0.579935
0.166641,1.38185,-0.142819,-0.621079
0.16668,1.52947,0.254851,-0.583903
0.166719,1.50117,0.26045,-0.574094
0.166758,1.21995,0.0755367,-0.541792
0.166797,0.922869,-0.17338,-0.476077
0.166836,0.849563,-0.559861,-0.440112
0.166875,0.88495,-0.871197,-0.466913
0.166914,0.89719,-0.667343,-0.532975
0.166953,0.906932,-0.0388128,-0.527425
0.166992,0.892682,0.288581,-0.480487
0.167031,0.751417,-0.160109,-0.53193
0.16707,0.440462,-0.834808,-0.604291
0.167109,0.171498,-0.86769,-0.584739
0.167148,0.15226,-0.414546,-0.499291
0.167188,0.225173,-0.254393,-0.400026
0.167227,0.153512,-0.479865,-0.346612
0.167266,-0.0344688,-0.58345,-0.313846
0.167305,-0.0883882,-0.384429,-0.25303
0.167344,0.136045,-0.321701,-0.22482
0.167383,0.38026,-0.71156,-0.256848
0.167422,0.378649,-0.994037,-0.280031
0.167461,0.28655,-0.588131,-0.231638
0.1675,0.277266,-0.0389038,-0.133358
0.167539,0.242254,-0.141223,-0.0504363
0.167578,0.15871,-0.679836,-0.0426568
0.167617,0.214308,-0.943822,-0.147686
0.167656,0.436583,-0.715748,-0.250661
0.167695,0.637692,-0.331834,-0.245835
0.167734,0.687217,-0.243891,-0.215708
0.167773,0.605482,-0.562112,-0.173293
0.167813,0.568179,-0.921564,-0.106362
0.167852,0.703483,-0.92278,-0.0818305
0.167891,0.879461,-0.561558,-0.0515979
0.16793,0.946724,-0.15128,0.0270962
0.167969,0.865051,-0.0515866,0.102723
0.168008,0.650618,-0.400583,0.143371
0.168047,0.463692,-0.912231,0.129825
0.168086,0.413916,-1.09183,0.0519417
0.168125,0.431168,-0.780136,-0.0945865
0.168164,0.425073,-0.329848,-0.2346
0.168203,0.292536,-0.211864,-0.282956
0.168242,0.000533848,-0.558755,-0.333943
0.168281,-0.322621,-1.00937,-0.465903
0.16832,-0.49302,-1.07598,-0.602328
0.168359,-0.458551,-0.767245,-0.672077
0.168398,-0.452167,-0.46707,-0.669785
0.168437,-0.647163,-0.325752,-0.614914
0.168477,-0.892671,-0.318756,-0.513408
0.168516,-1.07424,-0.568687,-0.440502
0.168555,-1.16435,-1.08318,-0.498191
0.168594,-1.13049,-1.31282,-0.635912
0.168633,-1.03002,-0.68874,-0.752863
0.168672,-0.904678,0.179995,-0.806907
0.168711,-0.912746,0.0641968,-0.831289
0.16875,-1.18941,-0.989106,-0.910911
0.168789,-1.40983,-1.71612,-1.03018
0.168828,-1.2921,-1.36544,-1.13717
0.168867,-1.03079,-0.445311,-1.21792
0.168906,-0.882306,0.0642469,-1.25934
0.168945,-0.89937,-0.113121,-1.30691
0.168984,-0.931721,-0.464862,-1.36826
0.169023,-0.878272,-0.659236,-1.39249
0.169063,-0.813787,-0.886239,-1.37204
0.169102,-0.685313,-1.10842,-1.33043
0.169141,-0.440638,-0.873916,-1.30677
0.16918,-0.246516,-0.275415,-1.25174
0.169219,-0.232638,-0.0300383,-1.13763
0.169258,-0.38676,-0.400143,-1.08605
0.169297,-0.611851,-0.97517,-1.09818
0.169336,-0.765948,-1.1836,-1.0969
0.169375,-0.735966,-0.750471,-1.07157
0.169414,-0.577602,-0.118848,-0.985772
0.169453,-0.543369,-0.0260635,-0.916566
0.169492,-0.692018,-0.547448,-0.950871
0.169531,-0.845755,-1.03816,-0.996028
0.16957,-0.929746,-0.961245,-0.990556
0.169609,-0.86394,-0.437961,-0.948257
0.169648,-0.645893,0.0784106,-0.89943
0.169687,-0.523204,0.249998,-0.875089
0.169727,-0.632283,0.00120416,-0.846395
0.169766,-0.849556,-0.358596,-0.817864
0.169805,-0.990959,-0.492255,-0.771188
0.169844,-0.989709,-0.478199,-0.629676
0.169883,-0.850418,-0.44471,-0.469324
0.169922,-0.549213,-0.322688,-0.370275
0.169961,-0.26344,-0.208354,-0.247549
0.17,-0.180387,-0.275257,-0.0866799
0.170039,-0.19793,-0.390083,0.0720507
0.170078,-0.262286,-0.340685,0.274795
0.170117,-0.292193,-0.188309,0.510534
0.170156,-0.0789071,-0.0963536,0.695425
0.170195,0.310722,-0.0570136,0.804779
0.170234,0.624295,0.0308693,0.886223
0.170273,0.680101,0.135865,0.974103
0.170313,0.521622,0.137714,1.0338
0.170352,0.44285,-0.0135066,1.07575
0.170391,0.580598,-0.283797,1.13002
0.17043,0.820562,-0.508671,1.1389
0.170469,0.987841,-0.483155,1.1416
0.170508,1.01302,-0.167739,1.26118
0.170547,1.02548,0.244264,1.50013
0.170586,0.982409,0.318351,1.76021
0.170625,0.79385,-0.124551,1.93437
0.170664,0.75795,-0.541196,2.06169
0.170703,1.05516,-0.390894,2.19142
0.170742,1.41376,0.136457,2.23362
0.170781,1.49436,0.52074,2.25272
0.17082,1.23497,0.552968,2.29735
0.170859,0.912454,0.356385,2.24797
0.170898,0.760422,0.0161043,2.16159
0.170937,0.778161,-0.279707,2.06878
0.170977,0.894606,-0.117569,1.9097
0.171016,0.958272,0.449629,1.78594
0.171055,0.847603,0.795908,1.74452
0.171094,0.598761,0.569054,1.77436
0.171133,0.350798,0.110682,1.87427
0.171172,0.280217,0.0515341,1.96735
0.171211,0.453566,0.539381,2.03062
0.17125,0.729703,1.07841,2.09192
0.171289,0.80947,1.19352,2.18663
0.171328,0.583226,0.842088,2.26606
0.171367,0.321517,0.305201,2.21794
0.171406,0.205794,-0.0247695,2.11272
0.171445,0.231209,0.149637,1.96461
0.171484,0.392688,0.807188,1.70896
0.171523,0.473626,1.43292,1.51108
0.171563,0.318948,1.36073,1.43135
0.171602,0.0552043,0.587257,1.36268
0.171641,-0.25605,-0.0662513,1.2986
0.17168,-0.468626,0.0895086,1.2306
0.171719,-0.34435,0.815682,1.1893
0.171758,-0.03057,1.37156,1.19647
0.171797,0.128351,1.3601,1.17071
0.171836,-0.00843383,0.994713,1.10791
0.171875,-0.382918,0.732813,1.02612
0.171914,-0.758225,0.70131,0.892917
0.171953,-0.937045,0.715163,0.725216
0.171992,-0.964113,0.806956,0.566739
0.172031,-0.934227,1.13412,0.443474
0.17207,-0.96206,1.41671,0.331341
0.172109,-1.16732,1.23559,0.20393
0.172148,-1.48703,0.815321,0.101531
0.172187,-1.79611,0.719291,0.0299843
0.172227,-1.91416,0.976866,-0.0613543
0.172266,-1.70985,1.09391,-0.166036
0.172305,-1.46111,0.78397,-0.266223
0.172344,-1.39215,0.489694,-0.380778
0.172383,-1.37021,0.798309,-0.447845
0.172422,-1.36091,1.43382,-0.417633
0.172461,-1.32463,1.67066,-0.379938
0.1725,-1.20794,1.40604,-0.37004
0.172539,-1.13081,1.07783,-0.35723
0.172578,-1.07574,0.906518,-0.359251
0.172617,-0.994256,0.767467,-0.387519
0.172656,-0.933999,0.707845,-0.470728
0.172695,-0.827233,0.892743,-0.559592
0.172734,-0.636219,1.08571,-0.564132
0.172773,-0.411246,0.896402,-0.572122
0.172813,-0.235144,0.37775,-0.619374
0.172852,-0.162391,0.126672,-0.629893
0.172891,-0.118242,0.604977,-0.615474
0.17293,-0.104744,1.28451,-0.525618
0.172969,-0.163742,1.29079,-0.368136
0.173008,-0.252783,0.709692,-0.310521
0.173047,-0.387533,0.33386,-0.332485
0.173086,-0.506191,0.549241,-0.347149
0.173125,-0.570127,0.993408,-0.429706
0.173164,-0.72993,1.13679,-0.560471
0.173203,-0.951741,0.906004,-0.647491
0.173242,-1.07954,0.607385,-0.724812
0.173281,-1.17886,0.477858,-0.812573
0.17332,-1.33472,0.442169,-0.863309
0.173359,-1.50136,0.380531,-0.864563
0.173398,-1.68064,0.451742,-0.836244
0.173437,-1.91727,0.747172,-0.783798
0.173477,-2.10508,0.975487,-0.668682
0.173516,-2.13334,0.808387,-0.551256
0.173555,-2.12226,0.384567,-0.580723
0.173594,-2.14073,0.336099,-0.657934
0.173633,-2.07625,0.895888,-0.614587
0.173672,-1.95261,1.32499,-0.557242
0.173711,-1.87165,0.99277,-0.584023
0.17375,-1.79039,0.398945,-0.659537
0.173789,-1.66323,0.431771,-0.749378
0.173828,-1.54114,1.01814,-0.785055
0.173867,-1.46639,1.1368,-0.758602
0.173906,-1.39621,0.400091,-0.756898
0.173945,-1.25208,-0.125282,-0.809903
0.173984,-1.07615,0.486733,-0.817353
0.174023,-0.971883,1.40843,-0.683915
0.174063,-0.911036,1.28949,-0.512293
0.174102,-0.844357,0.365864,-0.423229
0.174141,-0.753577,-0.000982531,-0.389281
0.17418,-0.584407,0.737312,-0.369455
0.174219,-0.436383,1.71646,-0.309768
0.174258,-0.481806,1.77738,-0.219772
0.174297,-0.675946,1.03096,-0.204233
0.174336,-0.87532,0.590711,-0.270568
0.174375,-0.992966,0.680008,-0.397829
0.174414,-1.02477,0.623336,-0.572692
0.174453,-1.07644,0.4149,-0.710217
0.174492,-1.24958,0.648467,-0.78152
0.174531,-1.56359,1.32686,-0.775554
0.17457,-1.9599,1.7092,-0.663172
0.174609,-2.31366,1.33517,-0.55094
0.174648,-2.52423,0.698466,-0.528844
0.174687,-2.57795,0.595956,-0.51754
0.174727,-2.54836,1.15332,-0.482991
0.174766,-2.56902,1.64391,-0.460597
0.174805,-2.71669,1.43961,-0.44122
0.174844,-2.89165,0.962142,-0.490544
0.174883,-2.95475,0.904057,-0.638489
0.174922,-2.95249,1.22908,-0.749786
0.174961,-3.01179,1.53041,-0.775034
0.175,-3.18729,1.48545,-0.732768
0.175039,-3.42894,1.1509,-0.613046
0.175078,-3.53989,0.941711,-0.511292
0.175117,-3.42251,0.962551,-0.489263
0.175156,-3.21874,0.990186,-0.522937
0.175195,-3.02886,0.965306,-0.5943
0.175234,-2.87606,1.02722,-0.602355
0.175273,-2.82726,1.33241,-0.503271
0.175313,-2.86146,1.74708,-0.403304
0.175352,-2.80277,1.83769,-0.35
0.175391,-2.571,1.41198,-0.328008
0.17543,-2.34441,0.867436,-0.382257
0.175469,-2.21146,0.807902,-0.5125
0.175508,-2.06046,1.2688,-0.579488
0.175547,-1.95678,1.68164,-0.561214
0.175586,-2.00065,1.63934,-0.596145
0.175625,-2.03685,1.27386,-0.639934
0.175664,-1.94313,0.963997,-0.598075
0.175703,-1.82776,0.857776,-0.539204
0.175742,-1.77067,0.856421,-0.471082
0.175781,-1.66001,0.987411,-0.343095
0.17582,-1.49565,1.28674,-0.182004
0.175859,-1.45777,1.55358,-0.0570097
0.175898,-1.5159,1.58366,0.00137265
0.175937,-1.57861,1.37762,0.0280469
0.175977,-1.73389,1.16438,0.00812947
0.176016,-1.91661,1.23591,-0.0511828
0.176055,-1.9686,1.47967,-0.0807467
0.176094,-1.95539,1.41618,-0.157541
0.176133,-1.96684,1.03211,-0.348751
0.176172,-1.92962,0.854356,-0.548952
0.176211,-1.82769,1.02294,-0.679612
0.17625,-1.82324,1.19829,-0.706369
0.176289,-1.9581,1.1844,-0.599202
0.176328,-2.0654,1.09028,-0.422165
0.176367,-2.04435,1.18333,-0.2654
0.176406,-1.86417,1.47387,-0.114932
0.176445,-1.58835,1.54537,0.0406364
0.176484,-1.36812,1.19155,0.115691
0.176523,-1.15269,0.831008,0.127072
0.176563,-0.905144,0.942186,0.158946
0.176602,-0.729465,1.28063,0.147952
0.176641,-0.578051,1.2375,0.0658696
0.17668,-0.544757,0.84834,0.00913217
0.176719,-0.72025,0.571145,0.0119925
0.176758,-0.785034,0.53685,0.0382997
0.176797,-0.692824,0.541895,0.0574725
0.176836,-0.657825,0.358662,0.0749555
0.176875,-0.569083,0.222759,0.111352
0.176914,-0.444764,0.612648,0.19571
0.176953,-0.392028,1.22409,0.37115
0.176992,-0.291583,1.24503,0.58229
0.177031,-0.187939,0.638143,0.701006
0.17707,-0.166271,0.21768,0.704873
0.177109,-0.190281,0.544793,0.672708
0.177148,-0.240277,1.19121,0.642537
0.177187,-0.220639,1.31367,0.560391
0.177227,-0.188893,0.786589,0.405288
0.177266,-0.281962,0.25372,0.235429
0.177305,-0.362951,0.128243,0.0852625
0.177344,-0.367737,0.246773,-0.0130756
0.177383,-0.450493,0.488636,-0.0125798
0.177422,-0.625732,0.886934,0.0877424
0.177461,-0.68916,1.14869,0.254426
0.1775,-0.534543,0.864767,0.426923
0.177539,-0.397551,0.254395,0.530143
0.177578,-0.4164,0.144492,0.556402
0.177617,-0.389695,0.907999,0.604826
0.177656,-0.265644,1.69383,0.710809
0.177695,-0.167425,1.33455,0.724597
0.177734,-0.12838,0.107483,0.550273
0.177773,-0.139239,-0.391666,0.284201
0.177813,-0.145156,0.473787,0.0766062
0.177852,-0.150228,1.50962,0.0147754
0.177891,-0.26522,1.42924,0.0337487
0.17793,-0.422154,0.371659,0.042961
0.177969,-0.379164,-0.455338,0.0667429
0.178008,-0.10327,-0.30252,0.104493
0.178047,0.199059,0.37717,0.148807
0.178086,0.384604,0.91999,0.258137
0.178125,0.412457,1.13351,0.435952
0.178164,0.328005,0.917502,0.613661
0.178203,0.309862,0.35439,0.696231
0.178242,0.440972,-0.0339786,0.639543
0.178281,0.648708,0.229374,0.522439
0.17832,0.84936,0.909774,0.423815
0.178359,0.902341,1.2324,0.341966
0.178398,0.756671,0.849195,0.26834
0.178437,0.586907,0.133167,0.190796
0.178477,0.563187,-0.413063,0.0627557
0.178516,0.695849,-0.420444,-0.0905084
0.178555,0.845316,0.224958,-0.130541
0.178594,0.864073,0.948502,-0.0204474
0.178633,0.787653,0.811248,0.124693
0.178672,0.755915,-0.145877,0.2284
0.178711,0.852696,-0.662736,0.274088
0.17875,1.03605,-0.0219023,0.285339
0.178789,1.16731,0.884168,0.311262
0.178828,1.21633,0.946559,0.325477
0.178867,1.23434,0.386165,0.292654
0.178906,1.16483,0.0665354,0.234609
0.178945,1.04369,0.0383169,0.134843
0.178984,1.05774,-0.191549,-0.0250299
0.179023,1.22971,-0.535107,-0.183302
0.179063,1.44167,-0.426158,-0.275701
0.179102,1.56175,0.158525,-0.316761
0.179141,1.46116,0.47732,-0.353169
0.17918,1.23773,0.100174,-0.371338
0.179219,1.12815,-0.519049,-0.327568
0.179258,1.17943,-0.815803,-0.242404
0.179297,1.33781,-0.559744,-0.169155
0.179336,1.57482,0.11158,-0.132075
0.179375,1.7907,0.476844,-0.121068
0.179414,1.80234,-0.0406783,-0.10752
0.179453,1.57933,-0.927257,-0.126447
0.179492,1.42109,-1.21238,-0.22869
0.179531,1.55034,-0.724547,-0.346115
0.17957,1.77551,-0.183039,-0.435844
0.179609,1.83063,-0.227771,-0.538702
0.179648,1.65899,-0.719054,-0.611025
0.179688,1.389,-1.07675,-0.637435
0.179727,1.17379,-1.09972,-0.688463
0.179766,1.04309,-1.02064,-0.742563
0.179805,1.02971,-0.838865,-0.768118
0.179844,1.11156,-0.550968,-0.798978
0.179883,1.09042,-0.649866,-0.826248
0.179922,0.912772,-1.16707,-0.84276
0.179961,0.75875,-1.31768,-0.880956
0.18,0.760925,-0.879493,-0.933959
0.180039,0.854637,-0.483936,-0.974299
0.180078,0.834649,-0.554916,-1.02666
0.180117,0.645155,-0.886395,-1.1185
0.180156,0.414522,-0.988639,-1.20997
0.180195,0.218709,-0.825422,-1.28825
0.180234,0.133581,-0.941026,-1.40469
0.180273,0.199091,-1.35479,-1.53004
0.180313,0.349316,-1.38856,-1.58451
0.180352,0.575271,-1.02763,-1.59512
0.180391,0.813059,-1.00605,-1.61751
0.18043,0.907269,-1.42903,-1.64176
0.180469,0.847633,-1.54697,-1.64108
0.180508,0.747042,-0.962005,-1.53523
0.180547,0.731951,-0.445709,-1.30698
0.180586,0.799088,-0.91651,-1.14865
0.180625,0.820117,-1.70593,-1.13981
0.180664,0.839807,-1.42365,-1.14091
0.180703,0.925454,-0.373551,-1.1165
0.180742,0.934425,-0.10191,-1.1148
0.180781,0.806982,-1.0592,-1.1878
0.18082,0.660738,-2.10331,-1.36317
0.180859,0.628807,-2.04512,-1.50716
0.180898,0.728949,-1.21096,-1.54143
0.180938,0.759797,-0.777653,-1.54422
0.180977,0.555919,-0.856684,-1.50482
0.181016,0.247727,-0.791144,-1.36318
0.181055,0.0476481,-0.683362,-1.15235
0.181094,-0.0375601,-0.975289,-0.9814
0.181133,-0.15259,-1.28593,-0.877256
0.181172,-0.298798,-1.02553,-0.748619
0.181211,-0.304826,-0.537984,-0.640282
0.18125,-0.17365,-0.546643,-0.632897
0.181289,-0.176294,-1.08051,-0.657183
